ref,brand,kind,source,value_usd,confidence,ts
W1516856,Cartier,MARK,engine_median,8476.34,DERIVED,2026-08-19T21:47:49.086150+00:00
W1516856,Cartier,MARK,engine_median,8651.71,DERIVED,2026-08-20T04:37:33.725646+00:00
W1516856,Cartier,MARK,engine_median,8476.34,DERIVED,2026-08-20T19:55:02.750956+00:00
W1516856,Cartier,MARK,engine_median,8651.71,DERIVED,2026-08-21T21:45:15.687735+00:00
W1516956,,MARK,engine_median,10522.35,DERIVED,2026-08-13T12:05:36.604874+00:00
W1523656,,MARK,engine_median,3177.96,DERIVED,2026-08-13T12:05:36.604874+00:00
W1529856,Cartier,MARK,manual_check,8456.0,VERIFIED,2026-08-09
W1529856,Cartier,MSRP,watchbase,8000.0,VERIFIED,2026-08-13T12:05:36+00:00
W1529856,,MARK,engine_median,6605.7,DERIVED,2026-08-13T12:05:36.604874+00:00
W1556252,Cartier,MARK,engine_median,7149.35,DERIVED,2026-08-13T12:05:36.604874+00:00
W20011C4,,MARK,engine_median,4030.24,DERIVED,2026-08-20T19:55:02.750956+00:00
W20012C4,,MARK,engine_median,3840.7,DERIVED,2026-08-13T22:07:35.994213+00:00
W20055D6,,MARK,engine_median,5846.18,DERIVED,2026-08-20T19:55:02.750956+00:00
W2600951,Cartier,MARK,engine_median,6313.41,DERIVED,2026-08-13T12:05:36.604874+00:00
W2601556,Cartier,MARK,engine_median,5056.57,DERIVED,2026-08-13T12:05:36.604874+00:00
W2601556,Cartier,MARK,engine_median,5553.46,DERIVED,2026-08-13T22:07:35.994213+00:00
W2601556,Cartier,MARK,engine_median,5056.57,DERIVED,2026-08-15T21:41:53.174601+00:00
W2601556,Cartier,MARK,engine_median,5553.46,DERIVED,2026-08-16T06:20:51.808998+00:00
W2607056,Cartier,MARK,engine_median,5261.18,DERIVED,2026-08-13T12:05:36.604874+00:00
W2607456,Cartier,MARK,manual_check,5265.0,VERIFIED,2026-08-09
W2609956,Cartier,MARK,engine_median,10230.06,DERIVED,2026-08-13T12:05:36.604874+00:00
W2PA0007,Cartier,MARK,engine_median,4840.12,DERIVED,2026-08-13T12:05:36.604874+00:00
W2PA0008,Cartier,MARK,engine_median,4676.6,DERIVED,2026-08-13T12:05:36.604874+00:00
W2PN0006,Cartier,MARK,manual_check,7162.0,VERIFIED,2026-08-09
W2PN0007,Cartier,MARK,manual_check,9038.0,VERIFIED,2026-08-09
W2PN0012,Cartier,MARK,engine_median,10037.12,DERIVED,2026-08-13T12:05:36.604874+00:00
W2PN0016,Cartier,MSRP,watchbase,12400.0,VERIFIED,2026-08-13T12:05:36+00:00
W2PN0016,Cartier,MARK,engine_median,9367.97,DERIVED,2026-08-13T12:05:36.604874+00:00
W2PN0018,Cartier,MARK,manual_check,8933.0,VERIFIED,2026-08-09
W2PN0019,Cartier,MARK,manual_check,9801.0,VERIFIED,2026-08-09
W2SA0009,Cartier,MARK,manual_check,9202.0,VERIFIED,2026-08-09
W2SA0009,Cartier,MARK,engine_median,12031.1,DERIVED,2026-08-13T12:05:36.604874+00:00
W2SA0011,Cartier,MARK,manual_check,5113.0,VERIFIED,2026-08-09
W2SA0012,Cartier,MARK,manual_check,4747.0,VERIFIED,2026-08-09
W2SA0016,Cartier,MARK,manual_check,9371.0,VERIFIED,2026-08-09
W2SA0017,Cartier,MARK,manual_check,6314.0,VERIFIED,2026-08-09
W2SA0017,,MARK,engine_median,6416.96,DERIVED,2026-08-13T12:05:36.604874+00:00
W2SA0030,Cartier,MSRP,watchbase,14200.0,VERIFIED,2026-08-13T12:05:36+00:00
W2SA0030,Cartier,MARK,engine_median,12198.98,DERIVED,2026-08-13T12:05:36.604874+00:00
W2SA0033,Cartier,MARK,manual_check,9077.0,VERIFIED,2026-08-09
W2SA0033,Cartier,MARK,engine_median,9758.31,DERIVED,2026-08-13T12:05:36.604874+00:00
W2SA0034,Cartier,MARK,engine_median,8810.36,DERIVED,2026-08-13T12:05:36.604874+00:00
W2SA0038,Cartier,MARK,engine_median,5854.98,DERIVED,2026-08-13T12:05:36.604874+00:00
W2SA0046,Cartier,MSRP,watchbase,7350.0,VERIFIED,2026-08-13T12:05:36+00:00
W2SA0046,Cartier,MARK,engine_median,6133.8,DERIVED,2026-08-13T12:05:36.604874+00:00
W30X7651,Cartier,MARK,engine_median,11574.58,DERIVED,2026-08-13T12:05:36.604874+00:00
W31015M7,,MARK,engine_median,1681.04,DERIVED,2026-08-13T22:07:35.994213+00:00
W3107099,Cartier,MARK,engine_median,1578.35,DERIVED,2026-08-13T12:05:36.604874+00:00
W3108199,Cartier,MARK,engine_median,1753.73,DERIVED,2026-08-13T12:05:36.604874+00:00
W3108299,Cartier,MARK,engine_median,1667.56,DERIVED,2026-08-13T12:05:36.604874+00:00
W3140007,Cartier,MARK,engine_median,1636.81,DERIVED,2026-08-13T12:05:36.604874+00:00
W3140023,,MARK,engine_median,1566.21,DERIVED,2026-08-13T12:05:36.604874+00:00
W3140026,Cartier,MARK,engine_median,1519.9,DERIVED,2026-08-13T12:05:36.604874+00:00
W3SA0007,Cartier,MARK,manual_check,12495.0,VERIFIED,2026-08-09
W4BB0008,Cartier,MARK,engine_median,3036.0,DERIVED,2026-08-14T21:47:56.498486+00:00
W4BB0021,Cartier,MARK,manual_check,5282.0,VERIFIED,2026-08-09
W4BB0021,Cartier,MSRP,watchbase,8800.0,VERIFIED,2026-08-13T12:05:36+00:00
W4BB0021,Cartier,MARK,engine_median,6858.69,DERIVED,2026-08-13T12:05:36.604874+00:00
W4BB0023,Cartier,MARK,manual_check,7376.0,VERIFIED,2026-08-09
W4BB0023,Cartier,MARK,engine_median,5553.46,DERIVED,2026-08-13T12:05:36.604874+00:00
W4BB0028,Cartier,MARK,manual_check,6905.0,VERIFIED,2026-08-09
W4BB0030,Cartier,MARK,engine_median,8643.07,DERIVED,2026-08-13T12:05:36.604874+00:00
W4PN0007,Cartier,MARK,manual_check,7715.0,VERIFIED,2026-08-09
W4SA0005,Cartier,MARK,manual_check,9427.0,VERIFIED,2026-08-09
W4SA0006,Cartier,MARK,manual_check,9406.0,VERIFIED,2026-08-09
W4TA0008,Cartier,MARK,manual_check,5120.0,VERIFIED,2026-08-09
W4TA0008,Cartier,MSRP,watchbase,8000.0,VERIFIED,2026-08-13T12:05:36+00:00
W4TA0008,Cartier,MARK,engine_median,4513.13,DERIVED,2026-08-13T12:05:36.604874+00:00
W4TA0008,Cartier,MARK,engine_median,4242.96,DERIVED,2026-08-16T06:20:51.808998+00:00
W4TA0008,Cartier,MARK,engine_median,4513.13,DERIVED,2026-08-16T21:41:16.998484+00:00
W4TA0009,Cartier,MARK,manual_check,5824.0,VERIFIED,2026-08-09
W4TA0016,Cartier,MARK,manual_check,4805.0,VERIFIED,2026-08-09
W4TA0016,Cartier,MSRP,watchbase,6800.0,VERIFIED,2026-08-13T12:05:36+00:00
W4TA0029,Cartier,MARK,engine_median,7973.93,DERIVED,2026-08-13T12:05:36.604874+00:00
W5000156,Cartier,MARK,engine_median,7695.13,DERIVED,2026-08-13T12:05:36.604874+00:00
W51007Q4,Cartier,MARK,manual_check,4047.0,VERIFIED,2026-08-09
W51008Q3,,MARK,seed_kb,2300.0,EST,2026-08-13T12:05:36+00:00
W51008Q3,,MARK,engine_median,2273.17,DERIVED,2026-08-13T12:05:36.604874+00:00
W51008Q3,,MARK,engine_median,2545.08,DERIVED,2026-08-20T19:55:02.750956+00:00
W5200000,Cartier,MARK,engine_median,2107.79,DERIVED,2026-08-13T12:05:36.604874+00:00
W5200004,,MARK,engine_median,4508.81,DERIVED,2026-08-16T06:20:51.808998+00:00
W5200005,,MARK,engine_median,2266.59,DERIVED,2026-08-13T12:05:36.604874+00:00
W5200013,Cartier,MARK,engine_median,2562.9,DERIVED,2026-08-13T12:05:36.604874+00:00
W5200017,,MARK,engine_median,7950.22,DERIVED,2026-08-13T12:05:36.604874+00:00
W5200018,,MARK,engine_median,7442.34,DERIVED,2026-08-21T21:45:15.687735+00:00
W5200028,Cartier,MARK,engine_median,2572.13,DERIVED,2026-08-13T12:05:36.604874+00:00
W5200028,Cartier,MARK,engine_median,3274.96,DERIVED,2026-08-14T21:47:56.498486+00:00
W5310046,,MARK,engine_median,4033.57,DERIVED,2026-08-13T12:05:36.604874+00:00
W62053V3,,MARK,engine_median,3315.38,DERIVED,2026-08-13T22:07:35.994213+00:00
W6300856,,MARK,engine_median,9002.46,DERIVED,2026-08-13T12:05:36.604874+00:00
W6301455,Cartier,MARK,engine_median,2219.31,DERIVED,2026-08-13T12:05:36.604874+00:00
W6800151,Cartier,MARK,engine_median,3232.7,DERIVED,2026-08-13T12:05:36.604874+00:00
W69010Z4,Cartier,MARK,manual_check,3232.0,VERIFIED,2026-08-09
W6920002,,MARK,engine_median,3854.5,DERIVED,2026-08-20T19:55:02.750956+00:00
W6920071,,MARK,engine_median,3858.2,DERIVED,2026-08-13T12:05:36.604874+00:00
W6920097,Cartier,MARK,manual_check,7090.0,VERIFIED,2026-08-09
W6920100,Cartier,MARK,engine_median,3624.37,DERIVED,2026-08-13T12:05:36.604874+00:00
W7100054,Cartier,MARK,engine_median,5085.8,DERIVED,2026-08-13T12:05:36.604874+00:00
W7100056,Cartier,MARK,engine_median,2899.01,DERIVED,2026-08-13T12:05:36.604874+00:00
W7100056,Cartier,MARK,engine_median,2536.2,DERIVED,2026-08-14T21:47:56.498486+00:00
W7100056,Cartier,MARK,engine_median,2899.01,DERIVED,2026-08-15T21:41:53.174601+00:00
WA203751,Cartier,MARK,engine_median,17771.07,DERIVED,2026-08-13T12:05:36.604874+00:00
WAR201C,,MARK,engine_median,1239.93,DERIVED,2026-08-13T12:05:36.604874+00:00
WAR201D,TAG Heuer,MARK,engine_median,1219.9,DERIVED,2026-08-13T12:05:36.604874+00:00
WATA0043,Cartier,MARK,engine_median,2805.96,DERIVED,2026-08-13T12:05:36.604874+00:00
WBN0210,TAG Heuer,MARK,engine_median,1578.35,DERIVED,2026-08-13T12:05:36.604874+00:00
WBN2010,TAG Heuer,MARK,engine_median,2562.9,DERIVED,2026-08-13T12:05:36.604874+00:00
WBN2010,TAG Heuer,MARK,engine_median,1754.6,DERIVED,2026-08-16T10:01:25.617322+00:00
WBN2012,TAG Heuer,MARK,engine_median,2115.24,DERIVED,2026-08-13T12:05:36.604874+00:00
WBN2013,TAG Heuer,MARK,engine_median,2674.82,DERIVED,2026-08-13T12:05:36.604874+00:00
WDA2110,TAG Heuer,MARK,engine_median,2562.9,DERIVED,2026-08-13T12:05:36.604874+00:00
WDA2111,TAG Heuer,MARK,engine_median,2747.5,DERIVED,2026-08-13T12:05:36.604874+00:00
WDA2112,TAG Heuer,MARK,engine_median,2786.75,DERIVED,2026-08-13T12:05:36.604874+00:00
WDA2113,TAG Heuer,MARK,engine_median,2786.75,DERIVED,2026-08-13T12:05:36.604874+00:00
WDA2115,TAG Heuer,MARK,engine_median,2786.75,DERIVED,2026-08-13T12:05:36.604874+00:00
WE100231,Cartier,MARK,engine_median,6022.27,DERIVED,2026-08-13T12:05:36.604874+00:00
WE110004,Cartier,MARK,manual_check,4217.0,VERIFIED,2026-08-09
WE110004,Cartier,MARK,engine_median,4208.94,DERIVED,2026-08-13T12:05:36.604874+00:00
WE110006,Cartier,MARK,engine_median,3332.08,DERIVED,2026-08-13T12:05:36.604874+00:00
WE801331,Cartier,MARK,engine_median,3507.45,DERIVED,2026-08-13T12:05:36.604874+00:00
WE902063,Cartier,MARK,manual_check,6906.0,VERIFIED,2026-08-09
WE902073,Cartier,MARK,manual_check,4038.0,VERIFIED,2026-08-09
WE902073,Cartier,MARK,engine_median,3098.25,DERIVED,2026-08-13T12:05:36.604874+00:00
WF100013,Cartier,MARK,engine_median,10890.26,DERIVED,2026-08-14T21:47:56.498486+00:00
WG200246,,MARK,engine_median,4770.13,DERIVED,2026-08-13T12:05:36.604874+00:00
WG600007,Cartier,MARK,engine_median,6979.83,DERIVED,2026-08-13T12:05:36.604874+00:00
WGBA0007,,MARK,engine_median,7950.22,DERIVED,2026-08-13T12:05:36.604874+00:00
WGBA0025,Cartier,MARK,engine_median,18680.18,DERIVED,2026-08-13T12:05:36.604874+00:00
WGBA0040,Cartier,MARK,engine_median,7806.65,DERIVED,2026-08-13T12:05:36.604874+00:00
WGBA0042,Cartier,MARK,engine_median,11598.45,DERIVED,2026-08-13T12:05:36.604874+00:00
WGBA0050,Cartier,MARK,engine_median,14944.15,DERIVED,2026-08-13T12:05:36.604874+00:00
WGBA0075,Cartier,MARK,engine_median,8085.46,DERIVED,2026-08-13T12:05:36.604874+00:00
WGBA0078,Cartier,MARK,engine_median,14944.15,DERIVED,2026-08-13T12:05:36.604874+00:00
WGBA0079,Cartier,MARK,engine_median,14944.15,DERIVED,2026-08-13T12:05:36.604874+00:00
WGBA0080,Cartier,MARK,engine_median,14944.15,DERIVED,2026-08-13T12:05:36.604874+00:00
WGBB0030,Cartier,MARK,manual_check,9766.0,VERIFIED,2026-08-09
WGBB0035,,MARK,engine_median,9353.2,DERIVED,2026-08-13T12:05:36.604874+00:00
WGBB0036,Cartier,MARK,manual_check,10733.0,VERIFIED,2026-08-09
WGBL0005,Cartier,MARK,manual_check,6067.0,VERIFIED,2026-08-09
WGPA0018,Cartier,MARK,engine_median,7014.9,DERIVED,2026-08-13T12:05:36.604874+00:00
WGPN0048,Cartier,MARK,engine_median,21077.95,DERIVED,2026-08-13T12:05:36.604874+00:00
WGPN0059,Cartier,MARK,engine_median,23502.62,DERIVED,2026-08-13T12:05:36.604874+00:00
WGPN0060,Cartier,MARK,engine_median,23502.62,DERIVED,2026-08-13T12:05:36.604874+00:00
WGRN0012,Cartier,MARK,engine_median,6108.81,DERIVED,2026-08-13T12:05:36.604874+00:00
WGSA0019,Cartier,MARK,manual_check,16470.0,VERIFIED,2026-08-09
WGSA0021,Cartier,MARK,manual_check,9894.0,VERIFIED,2026-08-09
WGSA0028,Cartier,MARK,manual_check,13436.0,VERIFIED,2026-08-09
WGSA0029,Cartier,MARK,manual_check,29371.0,VERIFIED,2026-08-09
WGSA0029,Cartier,MARK,engine_median,36828.21,DERIVED,2026-08-13T12:05:36.604874+00:00
WGSA0029,Cartier,MARK,engine_median,34410.0,DERIVED,2026-08-18T21:46:17.264769+00:00
WGSA0029,Cartier,MARK,engine_median,36828.21,DERIVED,2026-08-19T21:47:49.086150+00:00
WGSA0029,Cartier,MARK,engine_median,34410.0,DERIVED,2026-08-20T04:37:33.725646+00:00
WGSA0030,,MARK,engine_median,29172.33,DERIVED,2026-08-20T19:55:02.750956+00:00
WGSA0098,,MARK,engine_median,12931.85,DERIVED,2026-08-13T12:05:36.604874+00:00
WGSA0107,Cartier,MARK,engine_median,27211.74,DERIVED,2026-08-13T12:05:36.604874+00:00
WGSA0111,Cartier,MARK,engine_median,15613.3,DERIVED,2026-08-13T12:05:36.604874+00:00
WGTA0010,Cartier,MARK,manual_check,9823.0,VERIFIED,2026-08-09
WGTA0010,Cartier,MARK,engine_median,11751.3,DERIVED,2026-08-13T12:05:36.604874+00:00
WGTA0011,Cartier,MARK,manual_check,11636.0,VERIFIED,2026-08-09
WGTA0059,Cartier,MSRP,watchbase,10200.0,VERIFIED,2026-08-13T12:05:36+00:00
WGTA0059,Cartier,MARK,engine_median,10315.92,DERIVED,2026-08-13T12:05:36.604874+00:00
WGTA0075,Cartier,MARK,engine_median,21629.27,DERIVED,2026-08-13T12:05:36.604874+00:00
WGTA0093,Cartier,MARK,engine_median,10522.35,DERIVED,2026-08-13T12:05:36.604874+00:00
WGTA0134,Cartier,MARK,engine_median,11223.84,DERIVED,2026-08-13T12:05:36.604874+00:00
WGTA0191,Cartier,MSRP,watchbase,14800.0,VERIFIED,2026-08-13T12:05:36+00:00
WGTA0191,Cartier,MARK,engine_median,12267.58,DERIVED,2026-08-13T12:05:36.604874+00:00
WGTA0211,Cartier,MARK,engine_median,13271.3,DERIVED,2026-08-13T12:05:36.604874+00:00
WGTA0235,,MARK,engine_median,100916.47,DERIVED,2026-08-16T06:20:51.808998+00:00
WGTA0281,Cartier,MARK,engine_median,12310.89,DERIVED,2026-08-13T12:05:36.604874+00:00
WGTA0295,Cartier,MARK,engine_median,16617.0,DERIVED,2026-08-13T12:05:36.604874+00:00
WGTA0297,Cartier,MARK,engine_median,18568.67,DERIVED,2026-08-13T12:05:36.604874+00:00
WGTA0299,Cartier,MARK,engine_median,10483.21,DERIVED,2026-08-13T12:05:36.604874+00:00
WGTA0303,Cartier,MSRP,watchbase,21000.0,VERIFIED,2026-08-13T12:05:36+00:00
WGTA0303,Cartier,MARK,engine_median,16449.72,DERIVED,2026-08-13T12:05:36.604874+00:00
WGTA0343,Cartier,MSRP,watchbase,13100.0,VERIFIED,2026-08-13T12:05:36+00:00
WGTA0343,Cartier,MARK,engine_median,11709.96,DERIVED,2026-08-13T12:05:36.604874+00:00
WGTA0344,Cartier,MARK,engine_median,21189.47,DERIVED,2026-08-13T12:05:36.604874+00:00
WGTA0346,Cartier,MSRP,watchbase,16400.0,VERIFIED,2026-08-13T12:05:36+00:00
WGTA0346,Cartier,MARK,engine_median,14944.15,DERIVED,2026-08-13T12:05:36.604874+00:00
WGTA0349,Cartier,MARK,engine_median,23390.7,DERIVED,2026-08-13T12:05:36.604874+00:00
WGTA0352,Cartier,MARK,engine_median,7918.17,DERIVED,2026-08-13T12:05:36.604874+00:00
WGTA0353,Cartier,MARK,engine_median,8252.74,DERIVED,2026-08-13T12:05:36.604874+00:00
WGTA0357,Cartier,MARK,manual_check,13224.0,VERIFIED,2026-08-09
WGTA0357,Cartier,MSRP,watchbase,16400.0,VERIFIED,2026-08-13T12:05:36+00:00
WGTA0357,Cartier,MARK,engine_median,14944.15,DERIVED,2026-08-13T12:05:36.604874+00:00
WGTA0405,Cartier,MARK,engine_median,19516.62,DERIVED,2026-08-13T12:05:36.604874+00:00
WHPA0010,Cartier,MARK,engine_median,43647.71,DERIVED,2026-08-13T12:05:36.604874+00:00
WHSA0015,Cartier,MARK,manual_check,20846.0,VERIFIED,2026-08-09
WHSA0016,Cartier,MARK,manual_check,43529.0,VERIFIED,2026-08-09
WHTA0025,,MARK,engine_median,29696.4,DERIVED,2026-08-13T12:05:36.604874+00:00
WJ11891G,,MARK,engine_median,6841.17,DERIVED,2026-08-13T12:05:36.604874+00:00
WJ124021,Cartier,MARK,engine_median,4192.86,DERIVED,2026-08-18T21:46:17.264769+00:00
WJBA0031,Cartier,MARK,engine_median,11907.79,DERIVED,2026-08-13T12:05:36.604874+00:00
WJBA0042,Cartier,MARK,engine_median,23950.28,DERIVED,2026-08-13T12:05:36.604874+00:00
WJBA0045,Cartier,MARK,engine_median,23782.41,DERIVED,2026-08-13T12:05:36.604874+00:00
WJBB0033,Cartier,MARK,manual_check,10584.0,VERIFIED,2026-08-09
WJBL0006,Cartier,MARK,manual_check,6814.0,VERIFIED,2026-08-09
WJPN0087,Cartier,MARK,engine_median,27825.12,DERIVED,2026-08-13T12:05:36.604874+00:00
WJSA0017,Cartier,MARK,manual_check,12719.0,VERIFIED,2026-08-09
WJTA0022,Cartier,MARK,engine_median,22193.19,DERIVED,2026-08-13T12:05:36.604874+00:00
WSBB0002,,MARK,engine_median,2924.35,DERIVED,2026-08-14T21:47:56.498486+00:00
WSBB0003,,MARK,engine_median,2924.35,DERIVED,2026-08-14T21:47:56.498486+00:00
WSBB0025,Cartier,MARK,engine_median,3858.2,DERIVED,2026-08-13T12:05:36.604874+00:00
WSBB0026,Cartier,MARK,manual_check,3808.0,VERIFIED,2026-08-09
WSBB0027,Cartier,MARK,manual_check,4503.0,VERIFIED,2026-08-09
WSBB0028,Cartier,MARK,manual_check,3892.0,VERIFIED,2026-08-09
WSBB0030,Cartier,MARK,manual_check,4024.0,VERIFIED,2026-08-09
WSBB0039,Cartier,MARK,manual_check,4549.0,VERIFIED,2026-08-09
WSBB0040,Cartier,MARK,manual_check,5114.0,VERIFIED,2026-08-09
WSBB0044,Cartier,MARK,manual_check,4416.0,VERIFIED,2026-08-09
WSBB0044,Cartier,MSRP,watchbase,6800.0,VERIFIED,2026-08-13T12:05:36+00:00
WSBB0046,Cartier,MARK,manual_check,4460.0,VERIFIED,2026-08-09
WSBB0048,Cartier,MARK,manual_check,4353.0,VERIFIED,2026-08-09
WSBB0049,Cartier,MARK,manual_check,5095.0,VERIFIED,2026-08-09
WSBB0060,Cartier,MARK,manual_check,5207.0,VERIFIED,2026-08-09
WSBB0061,Cartier,MARK,manual_check,5498.0,VERIFIED,2026-08-09
WSBB0062,Cartier,MARK,manual_check,4957.0,VERIFIED,2026-08-09
WSBB0062,Cartier,MSRP,watchbase,7050.0,VERIFIED,2026-08-13T12:05:36+00:00
WSBB0062,Cartier,MARK,engine_median,5341.98,DERIVED,2026-08-13T12:05:36.604874+00:00
WSBB0068,Cartier,MARK,manual_check,5494.0,VERIFIED,2026-08-09
WSBB0068,Cartier,MARK,engine_median,3971.26,DERIVED,2026-08-14T21:47:56.498486+00:00
WSBB0073,Cartier,MARK,engine_median,4617.08,DERIVED,2026-08-13T12:05:36.604874+00:00
WSCA0010,Cartier,MARK,engine_median,3776.35,DERIVED,2026-08-13T12:05:36.604874+00:00
WSCL0005,Cartier,MARK,engine_median,2371.38,DERIVED,2026-08-14T21:47:56.498486+00:00
WSPA0009,Cartier,MARK,engine_median,3039.79,DERIVED,2026-08-13T12:05:36.604874+00:00
WSPA0010,Cartier,MARK,engine_median,2772.27,DERIVED,2026-08-14T21:47:56.498486+00:00
WSPA0012,Cartier,MARK,manual_check,3098.0,VERIFIED,2026-08-09
WSPA0012,Cartier,MSRP,watchbase,6250.0,VERIFIED,2026-08-13T12:05:36+00:00
WSPA0012,Cartier,MARK,engine_median,2338.3,DERIVED,2026-08-13T12:05:36.604874+00:00
WSPA0013,Cartier,MARK,manual_check,3867.0,VERIFIED,2026-08-09
WSPA0013,Cartier,MSRP,watchbase,6750.0,VERIFIED,2026-08-13T12:05:36+00:00
WSPA0013,,MARK,engine_median,2708.22,DERIVED,2026-08-13T12:05:36.604874+00:00
WSPA0013,,MARK,engine_median,2871.36,DERIVED,2026-08-20T19:55:02.750956+00:00
WSPA0018,Cartier,MARK,engine_median,4208.94,DERIVED,2026-08-13T12:05:36.604874+00:00
WSPA0021,Cartier,MARK,engine_median,2981.33,DERIVED,2026-08-13T12:05:36.604874+00:00
WSPA0026,Cartier,MARK,manual_check,4420.0,VERIFIED,2026-08-09
WSPA0026,Cartier,MARK,engine_median,3519.14,DERIVED,2026-08-13T12:05:36.604874+00:00
WSPA0026,Cartier,MARK,engine_median,3682.82,DERIVED,2026-08-19T21:47:49.086150+00:00
WSPA0027,Cartier,MARK,manual_check,5778.0,VERIFIED,2026-08-09
WSPA0027,Cartier,MSRP,watchbase,10400.0,VERIFIED,2026-08-13T12:05:36+00:00
WSPA0027,,MARK,engine_median,5209.74,DERIVED,2026-08-13T12:05:36.604874+00:00
WSPA0027,Cartier,MARK,engine_median,4795.93,DERIVED,2026-08-16T10:01:25.617322+00:00
WSPA0030,Cartier,MARK,engine_median,4735.06,DERIVED,2026-08-13T12:05:36.604874+00:00
WSPA0031,Cartier,MARK,engine_median,4208.94,DERIVED,2026-08-13T12:05:36.604874+00:00
WSPA0038,Cartier,MARK,engine_median,4501.23,DERIVED,2026-08-13T12:05:36.604874+00:00
WSPA0045,Cartier,MARK,engine_median,4653.22,DERIVED,2026-08-13T12:05:36.604874+00:00
WSPN0006,Cartier,MARK,manual_check,4310.0,VERIFIED,2026-08-09
WSPN0006,Cartier,MSRP,watchbase,4300.0,VERIFIED,2026-08-13T12:05:36+00:00
WSPN0006,Cartier,MARK,engine_median,4033.57,DERIVED,2026-08-13T12:05:36.604874+00:00
WSPN0006,Cartier,MARK,engine_median,4386.51,DERIVED,2026-08-21T21:45:15.687735+00:00
WSPN0007,Cartier,MARK,manual_check,4807.0,VERIFIED,2026-08-09
WSPN0007,Cartier,MSRP,watchbase,5900.0,VERIFIED,2026-08-13T12:05:36+00:00
WSPN0007,Cartier,MARK,engine_median,4907.03,DERIVED,2026-08-13T12:05:36.604874+00:00
WSPN0010,Cartier,MARK,engine_median,5263.82,DERIVED,2026-08-15T21:41:53.174601+00:00
WSPN0012,Cartier,MARK,manual_check,3941.0,VERIFIED,2026-08-09
WSPN0012,Cartier,MARK,engine_median,3959.08,DERIVED,2026-08-13T12:05:36.604874+00:00
WSPN0013,Cartier,MARK,manual_check,5106.0,VERIFIED,2026-08-09
WSPN0013,Cartier,MARK,engine_median,4325.86,DERIVED,2026-08-13T12:05:36.604874+00:00
WSPN0015,Cartier,MARK,manual_check,5909.0,VERIFIED,2026-08-09
WSPN0015,Cartier,MSRP,watchbase,6250.0,VERIFIED,2026-08-13T12:05:36+00:00
WSPN0015,Cartier,MARK,engine_median,5230.46,DERIVED,2026-08-13T12:05:36.604874+00:00
WSPN0016,Cartier,MARK,manual_check,5860.0,VERIFIED,2026-08-09
WSPN0016,Cartier,MSRP,watchbase,6950.0,VERIFIED,2026-08-13T12:05:36+00:00
WSPN0016,Cartier,MARK,engine_median,5854.98,DERIVED,2026-08-13T12:05:36.604874+00:00
WSPN0019,Cartier,MARK,manual_check,3985.0,VERIFIED,2026-08-09
WSRN0030,Cartier,MARK,manual_check,2515.0,VERIFIED,2026-08-09
WSRN0030,Cartier,MARK,engine_median,2928.27,DERIVED,2026-08-13T12:05:36.604874+00:00
WSRN0033,Cartier,MARK,manual_check,2790.0,VERIFIED,2026-08-09
WSRN0034,Cartier,MARK,manual_check,2560.0,VERIFIED,2026-08-09
WSSA0009,Cartier,MARK,manual_check,6376.0,VERIFIED,2026-08-09
WSSA0017,Cartier,MARK,manual_check,7291.0,VERIFIED,2026-08-09
WSSA0018,Cartier,MARK,manual_check,7194.0,VERIFIED,2026-08-09
WSSA0018,,MARK,seed_kb,6784.0,VERIFIED,2026-08-13T12:05:36+00:00
WSSA0018,Cartier,MARK,engine_median,6722.61,DERIVED,2026-08-13T12:05:36.604874+00:00
WSSA0022,Cartier,MARK,manual_check,4246.0,VERIFIED,2026-08-09
WSSA0022,Cartier,MARK,engine_median,3799.74,DERIVED,2026-08-13T12:05:36.604874+00:00
WSSA0023,Cartier,MARK,manual_check,4022.0,VERIFIED,2026-08-09
WSSA0029,Cartier,MARK,manual_check,6796.0,VERIFIED,2026-08-09
WSSA0029,Cartier,MARK,engine_median,6722.61,DERIVED,2026-08-13T12:05:36.604874+00:00
WSSA0029,Cartier,MARK,engine_median,6326.53,DERIVED,2026-08-20T19:55:02.750956+00:00
WSSA0029,Cartier,MARK,engine_median,6722.61,DERIVED,2026-08-21T21:45:15.687735+00:00
WSSA0030,Cartier,MARK,manual_check,6771.0,VERIFIED,2026-08-09
