ref,mark_usd,mark_source,confidence,n_sources,spread_pct,as_of,msrp_usd
SWFH019,338.46,engine_median,DERIVED,1,0.0,2026-09-06T23:07:09.964344+00:00,
SWFH023J,20.46,engine_median,DERIVED,1,0.0,2026-09-06T23:07:09.964344+00:00,
SWFH024J,28.64,engine_median,DERIVED,1,0.0,2026-09-06T23:07:09.964344+00:00,
SWFH033J,20.46,engine_median,DERIVED,1,0.0,2026-09-06T23:07:09.964344+00:00,
SWFH037J,134.45,engine_median,DERIVED,1,0.0,2026-09-06T23:07:09.964344+00:00,
SWFH038J,39.16,engine_median,DERIVED,1,0.0,2026-09-06T23:07:09.964344+00:00,
SWFH043J,20.46,engine_median,DERIVED,1,0.0,2026-09-06T23:07:09.964344+00:00,
SWFH044J,115.16,engine_median,DERIVED,1,0.0,2026-09-06T23:07:09.964344+00:00,
SWFH049J,88.85,engine_median,DERIVED,1,0.0,2026-09-06T23:07:09.964344+00:00,
SWFH050J,20.46,engine_median,DERIVED,1,0.0,2026-09-06T23:07:09.964344+00:00,
SWFH051,88.85,engine_median,DERIVED,1,0.0,2026-09-06T23:07:09.964344+00:00,
SWFH061J,18.7,engine_median,DERIVED,1,0.0,2026-09-06T23:07:09.964344+00:00,
SWFH063J,18.7,engine_median,DERIVED,1,0.0,2026-09-06T23:07:09.964344+00:00,
SWFH066,20.46,engine_median,DERIVED,1,0.0,2026-09-06T23:07:09.964344+00:00,
SWFH069,20.46,engine_median,DERIVED,1,0.0,2026-09-06T23:07:09.964344+00:00,
SWFH072J,39.16,engine_median,DERIVED,1,0.0,2026-09-06T23:07:09.964344+00:00,
SWFH083J,102.89,engine_median,DERIVED,1,0.0,2026-09-06T23:07:09.964344+00:00,
SWFH088,58.46,engine_median,DERIVED,1,0.0,2026-09-06T23:07:09.964344+00:00,
SWFH112J,20.46,engine_median,DERIVED,1,0.0,2026-09-06T23:07:09.964344+00:00,
SWFH114J,20.46,engine_median,DERIVED,1,0.0,2026-09-06T23:07:09.964344+00:00,
SWFH119J,20.46,engine_median,DERIVED,1,0.0,2026-09-06T23:07:09.964344+00:00,
SWFH126,115.16,engine_median,DERIVED,1,0.0,2026-09-06T23:07:09.964344+00:00,
SWFH128,115.16,engine_median,DERIVED,1,0.0,2026-09-06T23:07:09.964344+00:00,
SWFH134,115.16,engine_median,DERIVED,1,0.0,2026-09-06T23:07:09.964344+00:00,
SWFH136,115.16,engine_median,DERIVED,1,0.0,2026-09-06T23:07:09.964344+00:00,
SWFH137,115.16,engine_median,DERIVED,1,0.0,2026-09-06T23:07:09.964344+00:00,
SWFH148,113.4,engine_median,DERIVED,1,0.0,2026-09-06T23:07:09.964344+00:00,
SWFJ003J,25.72,engine_median,DERIVED,1,0.0,2026-09-06T23:07:09.964344+00:00,
SWFJ007J,24.55,engine_median,DERIVED,1,0.0,2026-09-06T23:07:09.964344+00:00,
SWFT008J,39.16,engine_median,DERIVED,1,0.0,2026-09-06T23:07:09.964344+00:00,
SWFT011,20.46,engine_median,DERIVED,1,0.0,2026-09-06T23:07:09.964344+00:00,
SWFT013J,20.46,engine_median,DERIVED,1,0.0,2026-09-06T23:07:09.964344+00:00,
SWFZ029,21.05,engine_median,DERIVED,1,0.0,2026-09-06T23:07:09.964344+00:00,
SWPX008J,102.89,engine_median,DERIVED,1,0.0,2026-09-06T23:07:09.964344+00:00,
SWQQ005,40.92,engine_median,DERIVED,1,0.0,2026-09-06T23:07:09.964344+00:00,
SWQQ006,40.92,engine_median,DERIVED,1,0.0,2026-09-06T23:07:09.964344+00:00,
SZEC015,45.01,engine_median,DERIVED,1,0.0,2026-09-06T23:07:09.964344+00:00,
SZEC017,35.07,engine_median,DERIVED,1,0.0,2026-09-06T23:07:09.964344+00:00,
SZEC023,77.16,engine_median,DERIVED,1,0.0,2026-09-06T23:07:09.964344+00:00,
SZEC027,36.24,engine_median,DERIVED,1,0.0,2026-09-06T23:07:09.964344+00:00,
SZEC035,48.52,engine_median,DERIVED,1,0.0,2026-09-06T23:07:09.964344+00:00,
SZEC040,140.3,engine_median,DERIVED,1,0.0,2026-09-06T23:07:09.964344+00:00,
SZEL014,52.02,engine_median,DERIVED,1,0.0,2026-09-06T23:07:09.964344+00:00,
SZER017,18.7,engine_median,DERIVED,1,0.0,2026-09-06T23:07:09.964344+00:00,
SZER034,39.16,engine_median,DERIVED,1,0.0,2026-09-06T23:07:09.964344+00:00,
SZER035,51.44,engine_median,DERIVED,1,0.0,2026-09-06T23:07:09.964344+00:00,
SZER045,54.37,engine_median,DERIVED,1,0.0,2026-09-06T23:07:09.964344+00:00,
SZER048,18.7,engine_median,DERIVED,1,0.0,2026-09-06T23:07:09.964344+00:00,
SZER050,127.44,engine_median,DERIVED,1,0.0,2026-09-06T23:07:09.964344+00:00,
SZER054,127.44,engine_median,DERIVED,1,0.0,2026-09-06T23:07:09.964344+00:00,
SZER055,90.02,engine_median,DERIVED,1,0.0,2026-09-06T23:07:09.964344+00:00,
SZER056,88.85,engine_median,DERIVED,1,0.0,2026-09-06T23:07:09.964344+00:00,
SZER057,127.44,engine_median,DERIVED,1,0.0,2026-09-06T23:07:09.964344+00:00,
SZER063,43.25,engine_median,DERIVED,1,0.0,2026-09-06T23:07:09.964344+00:00,
SZER066,127.44,engine_median,DERIVED,1,0.0,2026-09-06T23:07:09.964344+00:00,
SZER067,191.15,engine_median,DERIVED,1,0.0,2026-09-06T23:07:09.964344+00:00,
SZER068,102.3,engine_median,DERIVED,1,0.0,2026-09-06T23:07:09.964344+00:00,
SZER070,115.16,engine_median,DERIVED,1,0.0,2026-09-06T23:07:09.964344+00:00,
SZER071,115.16,engine_median,DERIVED,1,0.0,2026-09-06T23:07:09.964344+00:00,
SZER072,203.43,engine_median,DERIVED,1,0.0,2026-09-06T23:07:09.964344+00:00,
SZER075,34.49,engine_median,DERIVED,1,0.0,2026-09-06T23:07:09.964344+00:00,
SZER085,127.44,engine_median,DERIVED,1,0.0,2026-09-06T23:07:09.964344+00:00,
SZER086,140.3,engine_median,DERIVED,1,0.0,2026-09-06T23:07:09.964344+00:00,
SZER087,140.3,engine_median,DERIVED,1,0.0,2026-09-06T23:07:09.964344+00:00,
SZER088,216.29,engine_median,DERIVED,1,0.0,2026-09-06T23:07:09.964344+00:00,
SZER092,115.16,engine_median,DERIVED,1,0.0,2026-09-06T23:07:09.964344+00:00,
SZER094,46.77,engine_median,DERIVED,1,0.0,2026-09-06T23:07:09.964344+00:00,
SZER099,140.3,engine_median,DERIVED,1,0.0,2026-09-06T23:07:09.964344+00:00,
SZER108,102.89,engine_median,DERIVED,1,0.0,2026-09-06T23:07:09.964344+00:00,
SZER109,113.4,engine_median,DERIVED,1,0.0,2026-09-06T23:07:09.964344+00:00,
SZER110,19.87,engine_median,DERIVED,1,0.0,2026-09-06T23:07:09.964344+00:00,
SZER118,17.54,engine_median,DERIVED,1,0.0,2026-09-06T23:07:09.964344+00:00,
SZET003,102.89,engine_median,DERIVED,1,0.0,2026-09-06T23:07:09.964344+00:00,
SZEV009,140.3,engine_median,DERIVED,1,0.0,2026-09-06T23:07:09.964344+00:00,
SZEV011,19.87,engine_median,DERIVED,1,0.0,2026-09-06T23:07:09.964344+00:00,
SZEV014,33.91,engine_median,DERIVED,1,0.0,2026-09-06T23:07:09.964344+00:00,
SZEV017,249.61,engine_median,DERIVED,1,0.0,2026-09-06T23:07:09.964344+00:00,
SZEZ001,39.16,engine_median,DERIVED,1,0.0,2026-09-06T23:07:09.964344+00:00,
SZFG002,61.97,engine_median,DERIVED,1,0.0,2026-09-06T23:07:09.964344+00:00,
SZGM002,206.94,engine_median,DERIVED,1,0.0,2026-09-06T23:07:09.964344+00:00,
SZLJ169,20.46,engine_median,DERIVED,1,0.0,2026-09-06T23:07:09.964344+00:00,
SZLJ181,42.09,engine_median,DERIVED,1,0.0,2026-09-06T23:07:09.964344+00:00,
SZLJ183,54.37,engine_median,DERIVED,1,0.0,2026-09-06T23:07:09.964344+00:00,
SZLJ185,34.49,engine_median,DERIVED,1,0.0,2026-09-06T23:07:09.964344+00:00,
SZLJ187,45.01,engine_median,DERIVED,1,0.0,2026-09-06T23:07:09.964344+00:00,
SZLJ188,166.6,engine_median,DERIVED,1,0.0,2026-09-06T23:07:09.964344+00:00,
SZLJ191,25.72,engine_median,DERIVED,1,0.0,2026-09-06T23:07:09.964344+00:00,
SZLJ192,38.0,engine_median,DERIVED,1,0.0,2026-09-06T23:07:09.964344+00:00,
SZLJ200,55.53,engine_median,DERIVED,1,0.0,2026-09-06T23:07:09.964344+00:00,
SZLJ202,72.48,engine_median,DERIVED,1,0.0,2026-09-06T23:07:09.964344+00:00,
SZLJ203,88.85,engine_median,DERIVED,1,0.0,2026-09-06T23:07:09.964344+00:00,
SZLJ206,48.52,engine_median,DERIVED,1,0.0,2026-09-06T23:07:09.964344+00:00,
SZLJ215,50.28,engine_median,DERIVED,1,0.0,2026-09-06T23:07:09.964344+00:00,
SZLJ228,54.37,engine_median,DERIVED,1,0.0,2026-09-06T23:07:09.964344+00:00,
SZLJ234,48.52,engine_median,DERIVED,1,0.0,2026-09-06T23:07:09.964344+00:00,
SZLJ235,52.61,engine_median,DERIVED,1,0.0,2026-09-06T23:07:09.964344+00:00,
SZLJ240,75.41,engine_median,DERIVED,1,0.0,2026-09-06T23:07:09.964344+00:00,
SZLJ241,59.05,engine_median,DERIVED,1,0.0,2026-09-06T23:07:09.964344+00:00,
SZLJ242,68.98,engine_median,DERIVED,1,0.0,2026-09-06T23:07:09.964344+00:00,
SZLJ246,64.89,engine_median,DERIVED,1,0.0,2026-09-06T23:07:09.964344+00:00,
SZLJ250,63.14,engine_median,DERIVED,1,0.0,2026-09-06T23:07:09.964344+00:00,
SZLJ251,102.89,engine_median,DERIVED,1,0.0,2026-09-06T23:07:09.964344+00:00,
SZLJ262,19.87,engine_median,DERIVED,1,0.0,2026-09-06T23:07:09.964344+00:00,
SZLJ267,67.81,engine_median,DERIVED,1,0.0,2026-09-06T23:07:09.964344+00:00,
SZLJ271,43.25,engine_median,DERIVED,1,0.0,2026-09-06T23:07:09.964344+00:00,
SZPH019,102.89,engine_median,DERIVED,1,0.0,2026-09-06T23:07:09.964344+00:00,
SZPH021,127.44,engine_median,DERIVED,1,0.0,2026-09-06T23:07:09.964344+00:00,
SZPH022,57.29,engine_median,DERIVED,1,0.0,2026-09-06T23:07:09.964344+00:00,
SZPH029,88.85,engine_median,DERIVED,1,0.0,2026-09-06T23:07:09.964344+00:00,
SZPH030,121.59,engine_median,DERIVED,1,0.0,2026-09-06T23:07:09.964344+00:00,
SZPH031,68.98,engine_median,DERIVED,1,0.0,2026-09-06T23:07:09.964344+00:00,
SZPH033,68.98,engine_median,DERIVED,1,0.0,2026-09-06T23:07:09.964344+00:00,
SZPW083,140.3,engine_median,DERIVED,1,0.0,2026-09-06T23:07:09.964344+00:00,
SZPW085,126.27,engine_median,DERIVED,1,0.0,2026-09-06T23:07:09.964344+00:00,
SZPW088,145.56,engine_median,DERIVED,1,0.0,2026-09-06T23:07:09.964344+00:00,
SZPW090,64.89,engine_median,DERIVED,1,0.0,2026-09-06T23:07:09.964344+00:00,
SZPW093,140.3,engine_median,DERIVED,1,0.0,2026-09-06T23:07:09.964344+00:00,
SZPW096,50.86,engine_median,DERIVED,1,0.0,2026-09-06T23:07:09.964344+00:00,
SZPW105,70.74,engine_median,DERIVED,1,0.0,2026-09-06T23:07:09.964344+00:00,
SZPW106,17.54,engine_median,DERIVED,1,0.0,2026-09-06T23:07:09.964344+00:00,
SZQV011,77.16,engine_median,DERIVED,1,0.0,2026-09-06T23:07:09.964344+00:00,
SZQV012,77.16,engine_median,DERIVED,1,0.0,2026-09-06T23:07:09.964344+00:00,
SZQV013,48.52,engine_median,DERIVED,1,0.0,2026-09-06T23:07:09.964344+00:00,
SZQV016,19.87,engine_median,DERIVED,1,0.0,2026-09-06T23:07:09.964344+00:00,
SZQV022,140.3,engine_median,DERIVED,1,0.0,2026-09-06T23:07:09.964344+00:00,
SZQV030,68.98,engine_median,DERIVED,1,0.0,2026-09-06T23:07:09.964344+00:00,
SZQV033,52.02,engine_median,DERIVED,1,0.0,2026-09-06T23:07:09.964344+00:00,
SZSB017J,173.04,engine_median,DERIVED,1,0.0,2026-09-06T23:07:09.964344+00:00,
SZSB018J,173.04,engine_median,DERIVED,1,0.0,2026-09-06T23:07:09.964344+00:00,
SZSB024,165.44,engine_median,DERIVED,1,0.0,2026-09-06T23:07:09.964344+00:00,
SZSB030,260.14,engine_median,DERIVED,1,0.0,2026-09-06T23:07:09.964344+00:00,
SZSB033,157.84,engine_median,DERIVED,1,0.0,2026-09-06T23:07:09.964344+00:00,
SZSF002,145.56,engine_median,DERIVED,1,0.0,2026-09-06T23:07:09.964344+00:00,
SZSF006,138.54,engine_median,DERIVED,1,0.0,2026-09-06T23:07:09.964344+00:00,
SZSF007,115.75,engine_median,DERIVED,1,0.0,2026-09-06T23:07:09.964344+00:00,
SZSF008,115.75,engine_median,DERIVED,1,0.0,2026-09-06T23:07:09.964344+00:00,
SZSF009,115.75,engine_median,DERIVED,1,0.0,2026-09-06T23:07:09.964344+00:00,
SZSF010,118.67,engine_median,DERIVED,1,0.0,2026-09-06T23:07:09.964344+00:00,
SZTR007,64.3,engine_median,DERIVED,1,0.0,2026-09-06T23:07:09.964344+00:00,
SZTR012,29.23,engine_median,DERIVED,1,0.0,2026-09-06T23:07:09.964344+00:00,
SZTR014,279.43,engine_median,DERIVED,1,0.0,2026-09-06T23:07:09.964344+00:00,
U10340,4714.0,manual_check,VERIFIED,1,0.0,2026-08-09,
U10380101A1U1,4170.98,engine_median,DERIVED,1,0.0,2026-09-06T23:07:09.964344+00:00,
U17327211A1U1,465.0,engine_median,DERIVED,1,0.0,2026-09-06T23:07:09.964344+00:00,
U17356,8113.0,manual_check,VERIFIED,1,0.0,2026-08-09,
U17356531L1P1,465.0,engine_median,DERIVED,1,0.0,2026-09-06T23:07:09.964344+00:00,
U17356531L1U1,14740.5,engine_median,DERIVED,1,0.0,2026-09-06T23:07:09.964344+00:00,
U17375,4737.0,manual_check,VERIFIED,1,0.0,2026-08-09,
U77310,4446.0,manual_check,VERIFIED,1,0.0,2026-08-09,
U77310591A1U1,4728.6,engine_median,DERIVED,1,0.0,2026-09-06T23:07:09.964344+00:00,
UB0134101B1U1,13857.0,engine_median,DERIVED,1,0.0,2026-09-06T23:07:09.964344+00:00,
UB0136,7695.0,manual_check,VERIFIED,1,0.0,2026-08-09,
UB01391A1B1P1,7850.44,engine_median,DERIVED,1,0.0,2026-09-06T23:07:09.964344+00:00,
V13317101B1X1,2630.59,engine_median,DERIVED,1,0.0,2026-09-06T23:07:09.964344+00:00,
V13375101C1X1,2842.69,engine_median,DERIVED,1,0.0,2026-09-06T23:07:09.964344+00:00,
V13375101C1X2,6696.0,engine_median,DERIVED,1,0.0,2026-09-06T23:07:09.964344+00:00,
V323952A1L1X2,3346.33,engine_median,DERIVED,1,0.0,2026-09-06T23:07:09.964344+00:00,
W1000653,1286.07,engine_median,DERIVED,1,0.0,2026-09-06T23:07:09.964344+00:00,
W1000654,990.07,engine_median,DERIVED,1,0.0,2026-09-06T23:07:09.964344+00:00,
W1002154,1461.44,engine_median,DERIVED,1,0.0,2026-09-06T23:07:09.964344+00:00,
W1002253,1045.69,engine_median,DERIVED,1,0.0,2026-09-06T23:07:09.964344+00:00,
W1002653,2396.76,engine_median,DERIVED,1,0.0,2026-09-06T23:07:09.964344+00:00,
W1002753,3046.63,engine_median,DERIVED,1,0.0,2026-09-06T23:07:09.964344+00:00,
W1003053,2162.93,engine_median,DERIVED,1,0.0,2026-09-06T23:07:09.964344+00:00,
W1003153,2442.37,engine_median,DERIVED,1,0.0,2026-09-06T23:07:09.964344+00:00,
W1003154,2674.82,engine_median,DERIVED,1,0.0,2026-09-06T23:07:09.964344+00:00,
W1004054,2559.36,engine_median,DERIVED,1,0.0,2026-09-06T23:07:09.964344+00:00,
W1005554,2721.17,engine_median,DERIVED,1,0.0,2026-09-06T23:07:09.964344+00:00,
W1005654,3435.17,engine_median,DERIVED,1,0.0,2026-09-06T23:07:09.964344+00:00,
W1006554,1227.61,engine_median,DERIVED,1,0.0,2026-09-06T23:07:09.964344+00:00,
W1007065,1461.44,engine_median,DERIVED,1,0.0,2026-09-06T23:07:09.964344+00:00,
W1008095,7950.22,engine_median,DERIVED,1,0.0,2026-09-06T23:07:09.964344+00:00,
W1008254,2864.42,engine_median,DERIVED,1,0.0,2026-09-06T23:07:09.964344+00:00,
W1008354,2618.86,engine_median,DERIVED,1,0.0,2026-09-06T23:07:09.964344+00:00,
W1009754,1227.61,engine_median,DERIVED,1,0.0,2026-09-06T23:07:09.964344+00:00,
W1009854,1286.07,engine_median,DERIVED,1,0.0,2026-09-06T23:07:09.964344+00:00,
W1009954,1052.24,engine_median,DERIVED,1,0.0,2026-09-06T23:07:09.964344+00:00,
W1010844,2104.47,engine_median,DERIVED,1,0.0,2026-09-06T23:07:09.964344+00:00,
W1011455,1461.44,engine_median,DERIVED,1,0.0,2026-09-06T23:07:09.964344+00:00,
W1011554,1227.61,engine_median,DERIVED,1,0.0,2026-09-06T23:07:09.964344+00:00,
W1013654,2665.42,engine_median,DERIVED,1,0.0,2026-09-06T23:07:09.964344+00:00,
W1013754,3613.36,engine_median,DERIVED,1,0.0,2026-09-06T23:07:09.964344+00:00,
W1013954,2630.59,engine_median,DERIVED,1,0.0,2026-09-06T23:07:09.964344+00:00,
W1014054,1849.39,engine_median,DERIVED,1,0.0,2026-09-06T23:07:09.964344+00:00,
W1014154,3055.75,engine_median,DERIVED,1,0.0,2026-09-06T23:07:09.964344+00:00,
W1014354,2206.56,engine_median,DERIVED,1,0.0,2026-09-06T23:07:09.964344+00:00,
W1014945,1695.27,engine_median,DERIVED,1,0.0,2026-09-06T23:07:09.964344+00:00,
W1016055,6914.93,engine_median,DERIVED,1,0.0,2026-09-06T23:07:09.964344+00:00,
W1016130,2769.98,engine_median,DERIVED,1,0.0,2026-09-06T23:07:09.964344+00:00,
W1016230,2776.93,engine_median,DERIVED,1,0.0,2026-09-06T23:07:09.964344+00:00,
W1016830,3858.2,engine_median,DERIVED,1,0.0,2026-09-06T23:07:09.964344+00:00,
W1500851,9962.2,engine_median,DERIVED,1,0.0,2026-09-06T23:07:09.964344+00:00,
W1506051,8810.36,engine_median,DERIVED,1,0.0,2026-09-06T23:07:09.964344+00:00,
W1509551,19516.62,engine_median,DERIVED,1,0.0,2026-09-06T23:07:09.964344+00:00,
W1509751,10522.35,engine_median,DERIVED,1,0.0,2026-09-06T23:07:09.964344+00:00,
W1510956,7137.51,engine_median,DERIVED,1,0.0,2026-09-06T23:07:09.964344+00:00,
W1511556,3799.74,engine_median,DERIVED,1,0.0,2026-09-06T23:07:09.964344+00:00,
W1516856,8476.34,engine_median,DERIVED,1,0.0,2026-09-06T23:07:09.964344+00:00,
W1516956,10522.35,engine_median,DERIVED,1,0.0,2026-09-06T23:07:09.964344+00:00,
W1523656,3177.96,engine_median,DERIVED,1,0.0,2026-09-06T23:07:09.964344+00:00,
W1529856,8456.0,manual_check,VERIFIED,2,28.0,2026-08-09,8000.0
W1534251,19895.08,engine_median,DERIVED,1,0.0,2026-09-06T23:07:09.964344+00:00,
W1556252,7149.35,engine_median,DERIVED,1,0.0,2026-09-06T23:07:09.964344+00:00,
W20011C4,4030.24,engine_median,DERIVED,1,0.0,2026-09-06T23:07:09.964344+00:00,
W20012C4,3840.7,engine_median,DERIVED,1,0.0,2026-09-06T23:07:09.964344+00:00,
W20055D6,5373.61,engine_median,DERIVED,1,0.0,2026-09-06T23:07:09.964344+00:00,
W2600951,6313.41,engine_median,DERIVED,1,0.0,2026-09-06T23:07:09.964344+00:00,
W2601556,5553.46,engine_median,DERIVED,1,0.0,2026-09-06T23:07:09.964344+00:00,
W2607056,5261.18,engine_median,DERIVED,1,0.0,2026-09-06T23:07:09.964344+00:00,
W2607456,5265.0,manual_check,VERIFIED,2,2.8,2026-08-09,
W2609956,10230.06,engine_median,DERIVED,1,0.0,2026-09-06T23:07:09.964344+00:00,
W2PA0007,4840.12,engine_median,DERIVED,1,0.0,2026-09-06T23:07:09.964344+00:00,
W2PA0008,4676.6,engine_median,DERIVED,1,0.0,2026-09-06T23:07:09.964344+00:00,
W2PN0006,7162.0,manual_check,VERIFIED,1,0.0,2026-08-09,
W2PN0007,9038.0,manual_check,VERIFIED,1,0.0,2026-08-09,
W2PN0012,10037.12,engine_median,DERIVED,1,0.0,2026-09-06T23:07:09.964344+00:00,
W2PN0016,9367.97,engine_median,DERIVED,1,0.0,2026-09-06T23:07:09.964344+00:00,12400.0
W2PN0018,8933.0,manual_check,VERIFIED,2,4.8,2026-08-09,
W2PN0019,9801.0,manual_check,VERIFIED,1,0.0,2026-08-09,
W2RN0005,2802.85,engine_median,DERIVED,1,0.0,2026-09-06T23:07:09.964344+00:00,
W2SA0009,9202.0,manual_check,VERIFIED,2,30.7,2026-08-09,
W2SA0011,5113.0,manual_check,VERIFIED,1,0.0,2026-08-09,
W2SA0012,4747.0,manual_check,VERIFIED,1,0.0,2026-08-09,
W2SA0016,9371.0,manual_check,VERIFIED,1,0.0,2026-08-09,
W2SA0017,6314.0,manual_check,VERIFIED,2,5.8,2026-08-09,
W2SA0030,12198.98,engine_median,DERIVED,1,0.0,2026-09-06T23:07:09.964344+00:00,14200.0
W2SA0033,9077.0,manual_check,VERIFIED,2,7.5,2026-08-09,
W2SA0034,8810.36,engine_median,DERIVED,1,0.0,2026-09-06T23:07:09.964344+00:00,
W2SA0038,5854.98,engine_median,DERIVED,1,0.0,2026-09-06T23:07:09.964344+00:00,
W2SA0046,6133.8,engine_median,DERIVED,1,0.0,2026-09-06T23:07:09.964344+00:00,7350.0
W3000151,11781.04,engine_median,DERIVED,1,0.0,2026-09-06T23:07:09.964344+00:00,
W30X7651,11574.58,engine_median,DERIVED,1,0.0,2026-09-06T23:07:09.964344+00:00,
W31015M7,1681.04,engine_median,DERIVED,1,0.0,2026-09-06T23:07:09.964344+00:00,
W3107099,1578.35,engine_median,DERIVED,1,0.0,2026-09-06T23:07:09.964344+00:00,
W3108199,1753.73,engine_median,DERIVED,1,0.0,2026-09-06T23:07:09.964344+00:00,
W3108299,1667.56,engine_median,DERIVED,1,0.0,2026-09-06T23:07:09.964344+00:00,
W3140007,1636.81,engine_median,DERIVED,1,0.0,2026-09-06T23:07:09.964344+00:00,
W3140008,2678.4,engine_median,DERIVED,1,0.0,2026-09-06T23:07:09.964344+00:00,
W3140023,1496.86,engine_median,DERIVED,1,0.0,2026-09-06T23:07:09.964344+00:00,
W3140026,1519.9,engine_median,DERIVED,1,0.0,2026-09-06T23:07:09.964344+00:00,
W3PN0007,12809.11,engine_median,DERIVED,1,0.0,2026-09-06T23:07:09.964344+00:00,
W3PN0014,12698.53,engine_median,DERIVED,1,0.0,2026-09-06T23:07:09.964344+00:00,
W3SA0007,12495.0,manual_check,VERIFIED,1,0.0,2026-08-09,
W4BB0008,3036.0,engine_median,DERIVED,1,0.0,2026-09-06T23:07:09.964344+00:00,
W4BB0016,6135.97,engine_median,DERIVED,1,0.0,2026-09-06T23:07:09.964344+00:00,
W4BB0021,5282.0,manual_check,VERIFIED,2,29.9,2026-08-09,8800.0
W4BB0023,7376.0,manual_check,VERIFIED,2,32.8,2026-08-09,
W4BB0028,6905.0,manual_check,VERIFIED,2,14.8,2026-08-09,
W4BB0030,8643.07,engine_median,DERIVED,1,0.0,2026-09-06T23:07:09.964344+00:00,
W4PN0007,7715.0,manual_check,VERIFIED,1,0.0,2026-08-09,
W4SA0005,9427.0,manual_check,VERIFIED,1,0.0,2026-08-09,
W4SA0006,9406.0,manual_check,VERIFIED,1,0.0,2026-08-09,
W4TA0008,5120.0,manual_check,VERIFIED,2,13.4,2026-08-09,8000.0
W4TA0009,5824.0,manual_check,VERIFIED,1,0.0,2026-08-09,
W4TA0016,4805.0,manual_check,VERIFIED,2,17.9,2026-08-09,6800.0
W4TA0020,6190.66,engine_median,DERIVED,1,0.0,2026-09-06T23:07:09.964344+00:00,
W4TA0029,7973.93,engine_median,DERIVED,1,0.0,2026-09-06T23:07:09.964344+00:00,
W5000156,7695.13,engine_median,DERIVED,1,0.0,2026-09-06T23:07:09.964344+00:00,
W5000256,5251.27,engine_median,DERIVED,1,0.0,2026-09-06T23:07:09.964344+00:00,
W51007Q4,4047.0,manual_check,VERIFIED,1,0.0,2026-08-09,
W51008Q3,2545.08,engine_median,DERIVED,2,10.7,2026-09-06T23:07:09.964344+00:00,
W51028Q3,2412.21,engine_median,DERIVED,1,0.0,2026-09-06T23:07:09.964344+00:00,
W5200000,2107.79,engine_median,DERIVED,1,0.0,2026-09-06T23:07:09.964344+00:00,
W5200004,4508.81,engine_median,DERIVED,1,0.0,2026-09-06T23:07:09.964344+00:00,
W5200005,2089.14,engine_median,DERIVED,1,0.0,2026-09-06T23:07:09.964344+00:00,
W5200013,2658.73,engine_median,DERIVED,1,0.0,2026-09-06T23:07:09.964344+00:00,
W5200014,2852.94,engine_median,DERIVED,1,0.0,2026-09-06T23:07:09.964344+00:00,
W5200017,7950.22,engine_median,DERIVED,1,0.0,2026-09-06T23:07:09.964344+00:00,
W5200018,7442.34,engine_median,DERIVED,1,0.0,2026-09-06T23:07:09.964344+00:00,
W5200028,3274.96,engine_median,DERIVED,1,0.0,2026-09-06T23:07:09.964344+00:00,
W5310046,4033.57,engine_median,DERIVED,1,0.0,2026-09-06T23:07:09.964344+00:00,
W62053V3,3058.33,engine_median,DERIVED,1,0.0,2026-09-06T23:07:09.964344+00:00,
W6206006,2683.98,engine_median,DERIVED,1,0.0,2026-09-06T23:07:09.964344+00:00,
W6300556,7261.44,engine_median,DERIVED,1,0.0,2026-09-06T23:07:09.964344+00:00,
W630065,2678.4,engine_median,DERIVED,1,0.0,2026-09-06T23:07:09.964344+00:00,
W6300755,2678.27,engine_median,DERIVED,1,0.0,2026-09-06T23:07:09.964344+00:00,
W6300856,9002.46,engine_median,DERIVED,1,0.0,2026-09-06T23:07:09.964344+00:00,
W6301455,2219.31,engine_median,DERIVED,1,0.0,2026-09-06T23:07:09.964344+00:00,
W6800151,3232.7,engine_median,DERIVED,1,0.0,2026-09-06T23:07:09.964344+00:00,
W69010Z4,3232.0,manual_check,VERIFIED,1,0.0,2026-08-09,
W6920002,3542.93,engine_median,DERIVED,1,0.0,2026-09-06T23:07:09.964344+00:00,
W6920071,3858.2,engine_median,DERIVED,1,0.0,2026-09-06T23:07:09.964344+00:00,
W6920097,7090.0,manual_check,VERIFIED,1,0.0,2026-08-09,
W6920100,3624.37,engine_median,DERIVED,1,0.0,2026-09-06T23:07:09.964344+00:00,
W7100054,5085.8,engine_median,DERIVED,1,0.0,2026-09-06T23:07:09.964344+00:00,
W7100056,2899.01,engine_median,DERIVED,1,0.0,2026-09-06T23:07:09.964344+00:00,
W8000002,10237.44,engine_median,DERIVED,1,0.0,2026-09-06T23:07:09.964344+00:00,
WA203751,17771.07,engine_median,DERIVED,1,0.0,2026-09-06T23:07:09.964344+00:00,
WAR201B,1071.36,engine_median,DERIVED,1,0.0,2026-09-06T23:07:09.964344+00:00,
WAR201C,1239.93,engine_median,DERIVED,1,0.0,2026-09-06T23:07:09.964344+00:00,
WAR201D,1219.9,engine_median,DERIVED,1,0.0,2026-09-06T23:07:09.964344+00:00,
WAR201E,1013.09,engine_median,DERIVED,1,0.0,2026-09-06T23:07:09.964344+00:00,
WATA0043,2805.96,engine_median,DERIVED,1,0.0,2026-09-06T23:07:09.964344+00:00,
WBN0210,1578.35,engine_median,DERIVED,1,0.0,2026-09-06T23:07:09.964344+00:00,
